dir,entry_time,entry,sl,risk,exit_time,exit,r,outcome,full_sl
Short,2025-07-14 11:35:00,3365.45,3370.2543077292953,4.8043077292954095,2025-07-14 12:55:00,3370.2543077292953,-1.0353849107049207,SL,True
Short,2025-07-14 17:35:00,3343.92,3350.8050294470477,6.88502944704759,2025-07-14 20:25:00,3350.8050294470477,-1.0261436790335292,SL,True
Long,2025-07-15 05:15:00,3350.58,3347.2196934518215,3.3603065481786367,2025-07-15 06:40:00,3357.300613096357,1.95536121545777,TP4,False
Long,2025-07-15 09:35:00,3362.01,3358.187611886105,3.822388113895015,2025-07-15 09:55:00,3358.187611886105,-1.0497071449415256,SL,True
Long,2025-07-15 11:30:00,3361.4,3356.976520505115,4.4234794948851714,2025-07-15 14:35:00,3356.976520505115,-1.0339099571216475,SL,True
Short,2025-07-15 15:35:00,3348.03,3354.278181444996,6.248181444995733,2025-07-15 15:45:00,3354.278181444996,-1.0304088480260318,SL,True
Long,2025-07-16 04:35:00,3334.04,3330.432635814588,3.607364185411866,2025-07-16 04:45:00,3330.432635814588,-1.0526700355811915,SL,True
Long,2025-07-16 10:15:00,3340.09,3336.9414690401504,3.148530959849917,2025-07-16 10:40:00,3336.9414690401504,-1.060345603210731,SL,True
Long,2025-07-16 17:55:00,3338.12,3328.075480915659,10.044519084340516,2025-07-16 18:15:00,3358.2090381686808,1.9860620504750275,TP4,False
Short,2025-07-17 04:05:00,3338.3,3341.584196683348,3.2841966833480702,2025-07-17 04:15:00,3341.584196683348,-1.0578528079524867,SL,True
Short,2025-07-17 15:30:00,3317.99,3324.323319854881,6.333319854881317,2025-07-17 17:05:00,3322.75,-0.7657911034229778,REV,False
Long,2025-07-17 17:05:00,3322.75,3315.5394745810972,7.2105254189027566,2025-07-17 18:25:00,3337.1710508378055,1.975036493245262,TP4,False
Long,2025-07-18 12:30:00,3353.43,3349.8221796187963,3.6078203812033296,2025-07-18 13:00:00,3349.8221796187963,-1.0526633756464363,SL,True
Long,2025-07-18 15:00:00,3358.32,3354.4536506573154,3.866349342684884,2025-07-18 16:30:00,3354.4536506573154,-1.0336234490155025,SL,True
Short,2025-07-18 16:35:00,3353.4,3358.271932541183,4.871932541183096,2025-07-18 17:05:00,3358.271932541183,-1.0410514715278365,SL,True
Short,2025-07-21 01:15:00,3345.44,3348.4757933845394,3.035793384539476,2025-07-21 02:00:00,3348.4757933845394,-1.0428224136273423,SL,True
Long,2025-07-21 04:05:00,3357.47,3354.19187458889,3.278125411109466,2025-07-21 05:10:00,3354.19187458889,-1.0610104785260361,SL,True
Short,2025-07-21 05:40:00,3353.01,3356.187736353042,3.177736353042064,2025-07-21 06:10:00,3356.187736353042,-1.0597909892108843,SL,True
Long,2025-07-21 08:10:00,3362.87,3359.84326531336,3.0267346866399847,2025-07-21 08:30:00,3368.9234693732797,1.9372260803568735,TP4,False
Short,2025-07-21 10:20:00,3365.03,3368.7869793601367,3.7569793601366506,2025-07-21 14:10:00,3368.7869793601367,-1.0532342557220113,SL,True
Long,2025-07-21 15:30:00,3384.09,3379.967547395246,4.122452604754118,2025-07-21 16:45:00,3392.334905209508,1.9563366720595838,TP4,False
Short,2025-07-22 02:35:00,3394.72,3397.7090564372547,2.9890564372550257,2025-07-22 04:40:00,3388.74188712549,1.9464714021435057,TP4,False
Short,2025-07-22 04:40:00,3388.17,3392.786016791072,4.616016791072138,2025-07-22 06:40:00,3392.786016791072,-1.0194973294234981,SL,True
Long,2025-07-22 15:40:00,3403.68,3399.2134189493822,4.46658105061767,2025-07-22 16:05:00,3412.613162101235,1.9798503600449202,TP4,False
Long,2025-07-22 17:30:00,3424.12,3416.474668706046,7.6453312939538085,2025-07-23 08:45:00,3416.474668706046,-1.011771890130023,SL,True
Short,2025-07-23 16:20:00,3410.99,3417.812155922378,6.82215592237837,2025-07-23 17:05:00,3417.812155922378,-1.0175897474882454,SL,True
Short,2025-07-23 17:10:00,3416.7,3423.7595075208046,7.059507520804811,2025-07-23 18:55:00,3402.58098495839,1.9745024706794985,TP4,False
Short,2025-07-24 05:10:00,3382.16,3387.3800436562847,5.220043656284764,2025-07-24 05:20:00,3387.3800436562847,-1.0172412351171995,SL,True
Short,2025-07-24 06:00:00,3380.66,3385.8525911471493,5.192591147149299,2025-07-24 06:50:00,3385.8525911471493,-1.036590595064359,SL,True
Short,2025-07-24 06:55:00,3383.83,3388.8554578927433,5.025457892743282,2025-07-24 09:25:00,3373.779084214513,1.9641823682853337,TP4,False
Short,2025-07-24 09:25:00,3371.93,3376.8839779223667,4.953977922366896,2025-07-24 09:35:00,3376.8839779223667,-1.0383530171061461,SL,True
Short,2025-07-24 15:45:00,3354.3,3359.9874843410175,5.687484341017129,2025-07-24 16:25:00,3359.9874843410175,-1.0158242193918952,SL,True
Long,2025-07-24 16:45:00,3371.73,3364.436059802533,7.293940197467208,2025-07-25 05:20:00,3364.436059802533,-1.0191940153346257,SL,True
Short,2025-07-25 05:30:00,3363.91,3367.418013609585,3.5080136095853893,2025-07-25 08:35:00,3356.8939727808292,1.974344455291094,TP4,False
Short,2025-07-25 08:40:00,3356.6,3359.8007103479504,3.20071034795043,2025-07-25 10:15:00,3359.8007103479504,-1.0562375161861475,SL,True
Short,2025-07-25 10:30:00,3356.83,3360.618706124219,3.7887061242189057,2025-07-25 11:25:00,3349.2525877515623,1.9498509533939332,TP4,False
Short,2025-07-25 11:25:00,3345.59,3349.796974709831,4.206974709830674,2025-07-25 15:40:00,3337.1760505803386,1.9786069548292051,TP4,False
Long,2025-07-25 16:30:00,3345.19,3339.293211653681,5.896788346319049,2025-07-25 17:15:00,3339.293211653681,-1.0322209292315505,SL,True
Short,2025-07-25 17:35:00,3332.85,3339.462248034309,6.612248034309418,2025-07-25 22:00:00,3339.462248034309,-1.0272222093100314,SL,True
Short,2025-07-28 01:40:00,3328.52,3332.268269265707,3.748269265707447,2025-07-28 02:00:00,3332.268269265707,-1.0240110818139925,SL,True
Short,2025-07-28 03:40:00,3329.49,3333.984985807133,4.494985807132964,2025-07-28 04:00:00,3333.984985807133,-1.0244717124191232,SL,True
Short,2025-07-28 16:40:00,3321.99,3327.769292793269,5.779292793269223,2025-07-28 16:50:00,3310.4314144134614,1.97577558275588,TP4,False
Long,2025-07-28 18:35:00,3316.17,3309.678167319512,6.491832680488203,2025-07-28 20:05:00,3309.678167319512,-1.0292675442130612,SL,True
Short,2025-07-29 03:05:00,3310.41,3314.2091659225753,3.799165922575416,2025-07-29 04:20:00,3314.2091659225753,-1.0315858802814932,SL,True
Long,2025-07-30 04:05:00,3330.94,3327.45069007038,3.489309929620259,2025-07-30 04:30:00,3327.45069007038,-1.057317923610631,SL,True
Short,2025-07-30 16:10:00,3309.22,3315.997559269782,6.77755926978221,2025-07-30 18:20:00,3295.6648814604355,1.9719663093398214,TP4,False
Short,2025-07-30 21:35:00,3289.72,3296.612009274446,6.892009274446028,2025-07-30 22:00:00,3275.9359814511076,1.9782356648073502,TP4,False
Long,2025-07-31 01:05:00,3277.59,3271.008570277621,6.581429722379212,2025-07-31 04:20:00,3290.7528594447585,1.971130892828049,TP4,False
Long,2025-07-31 04:55:00,3293.9,3288.8500560950806,5.049943904919336,2025-07-31 09:30:00,3303.9998878098386,1.9623758196967114,TP4,False
Long,2025-07-31 10:45:00,3306.49,3301.3407989990324,5.149201000967606,2025-07-31 13:40:00,3301.3407989990324,-1.0349568797112392,SL,True
Short,2025-07-31 17:30:00,3293.71,3299.9654137492967,6.255413749296688,2025-08-01 08:50:00,3299.9654137492967,-1.0143875375166116,SL,True
Long,2025-08-01 11:50:00,3293.08,3288.8187817280023,4.261218271997772,2025-08-01 13:50:00,3301.6024365439953,1.9530650656141058,TP4,False
Long,2025-08-01 14:10:00,3300.71,3296.4333822544895,4.2766177455104035,2025-08-01 15:30:00,3309.2632354910206,1.9625872571453953,TP4,False
Long,2025-08-01 15:30:00,3328.14,3319.619928844943,8.520071155056936,2025-08-01 15:45:00,3345.1801423101138,1.9894367079379878,TP4,False
Long,2025-08-04 03:05:00,3359.12,3354.7351733373466,4.3848266626531505,2025-08-04 03:25:00,3354.7351733373466,-1.0456118372257621,SL,True
Short,2025-08-04 04:20:00,3346.56,3351.027617251802,4.467617251802093,2025-08-04 04:45:00,3351.027617251802,-1.0201449665285547,SL,True
Long,2025-08-04 16:00:00,3372.29,3366.890748846727,5.399251153273043,2025-08-04 16:50:00,3383.088502306546,1.9833310217574653,TP4,False
Long,2025-08-05 03:45:00,3380.39,3377.603713060327,2.7862869396725642,2025-08-05 05:15:00,3378.69,-0.6424320390383674,REV,False
Short,2025-08-05 05:15:00,3378.69,3382.0651277639795,3.375127763979421,2025-08-05 07:00:00,3371.939744472041,1.9525943871791909,TP4,False
Short,2025-08-05 09:00:00,3371.98,3375.1677205047836,3.1877205047834436,2025-08-05 10:30:00,3375.1677205047836,-1.056466681984825,SL,True
Short,2025-08-05 13:05:00,3356.82,3361.222612454209,4.402612454208701,2025-08-05 15:20:00,3357.75,-0.258937167842254,REV,False
Long,2025-08-05 15:20:00,3357.75,3352.680387183984,5.069612816015968,2025-08-05 16:00:00,3367.889225632032,1.9723844788387428,TP4,False
Long,2025-08-05 17:20:00,3382.13,3374.7458605900583,7.384139409941953,2025-08-06 04:05:00,3380.27,-0.264079521220125,REV,False
Short,2025-08-06 04:05:00,3380.27,3383.3635396079076,3.09353960790737,2025-08-06 04:55:00,3374.0829207841853,1.932116595674663,TP4,False
Long,2025-08-06 09:00:00,3376.32,3372.8589811729366,3.4610188270633926,2025-08-06 10:00:00,3372.8589811729366,-1.0375611941153282,SL,True
Short,2025-08-06 11:15:00,3367.2,3371.6217785788026,4.421778578802983,2025-08-06 12:50:00,3358.356442842394,1.9796461992847454,TP4,False
Long,2025-08-06 17:20:00,3375.83,3370.140585548114,5.689414451885908,2025-08-06 21:10:00,3370.140585548114,-1.0158188510893738,SL,True
Long,2025-08-07 04:25:00,3378.03,3373.6284125327375,4.401587467262908,2025-08-07 06:15:00,3377.03,-0.24763792793098985,REV,False
Short,2025-08-07 06:15:00,3377.03,3381.08902971072,4.059029710719865,2025-08-07 09:35:00,3381.08902971072,-1.044345573407457,SL,True
Short,2025-08-07 11:20:00,3374.07,3381.149832315863,7.079832315863063,2025-08-07 11:45:00,3381.149832315863,-1.0141246283158056,SL,True
Long,2025-08-07 17:10:00,3390.09,3380.148784936995,9.941215063004964,2025-08-07 17:20:00,3380.148784936995,-1.0120709590567731,SL,True
Short,2025-08-08 01:15:00,3390.12,3397.8912966994967,7.771296699496979,2025-08-08 01:35:00,3397.8912966994967,-1.0283093039047237,SL,True
Long,2025-08-08 15:20:00,3391.81,3385.7169624529765,6.093037547023629,2025-08-08 17:05:00,3385.7169624529765,-1.022977045343857,SL,True
Short,2025-08-11 04:05:00,3371.81,3378.5613337151835,6.751333715183669,2025-08-11 04:50:00,3378.5613337151835,-1.0133306993546345,SL,True
Short,2025-08-11 12:10:00,3356.03,3361.4944977039727,5.464497703972545,2025-08-11 12:20:00,3361.4944977039727,-1.0365998872786686,SL,True
Short,2025-08-11 15:25:00,3349.07,3355.4889715727786,6.418971572778272,2025-08-11 15:45:00,3355.4889715727786,-1.0155788195766835,SL,True
Long,2025-08-11 16:45:00,3360.29,3352.8227495044903,7.467250495509472,2025-08-11 17:25:00,3352.8227495044903,-1.0174093530247035,SL,True
Short,2025-08-11 17:35:00,3344.38,3351.952294939122,7.572294939122,2025-08-11 18:35:00,3351.952294939122,-1.0118854324512665,SL,True
Long,2025-08-11 20:35:00,3355.09,3348.6737105623565,6.416289437643745,2025-08-11 23:30:00,3348.6737105623565,-1.0140267986465605,SL,True
Long,2025-08-12 10:30:00,3353.23,3347.6472093061752,5.582790693824661,2025-08-12 11:35:00,3347.6472093061752,-1.0376155961269369,SL,True
Short,2025-08-12 15:20:00,3339.27,3344.367946695967,5.097946695966874,2025-08-12 15:30:00,3344.367946695967,-1.0294236109057073,SL,True
Short,2025-08-13 04:20:00,3343.48,3347.5279522498636,4.047952249863469,2025-08-13 04:30:00,3347.5279522498636,-1.0222334638465962,SL,True
Long,2025-08-13 06:05:00,3350.91,3346.679961640849,4.230038359150967,2025-08-13 08:40:00,3346.679961640849,-1.0354606713377672,SL,True
Long,2025-08-14 03:00:00,3365.48,3363.0719920613033,2.4080079386968682,2025-08-14 03:20:00,3370.2960158773935,1.9626247079364156,TP4,False
Long,2025-08-14 05:35:00,3367.53,3363.377781693995,4.15221830600502,2025-08-14 05:55:00,3363.377781693995,-1.0505753755038358,SL,True
Long,2025-08-14 09:55:00,3361.97,3358.316804353783,3.6531956462166875,2025-08-14 10:35:00,3358.316804353783,-1.0547465888412544,SL,True
Long,2025-08-14 12:15:00,3357.63,3351.2817987613,6.348201238700381,2025-08-14 15:30:00,3351.2817987613,-1.0157524936970026,SL,True
Short,2025-08-14 17:05:00,3336.61,3344.825490791573,8.215490791572714,2025-08-14 17:20:00,3344.825490791573,-1.0109549145977321,SL,True
Short,2025-08-18 02:10:00,3330.25,3332.687122151284,2.437122151283654,2025-08-18 02:15:00,3325.375755697433,1.9630711985639477,TP4,False
Long,2025-08-18 03:20:00,3339.61,3334.991371622622,4.618628377378227,2025-08-18 06:45:00,3348.8472567547565,1.9761834053289757,TP4,False
Short,2025-08-18 08:35:00,3347.19,3350.93698832211,3.746988322110149,2025-08-18 08:55:00,3350.93698832211,-1.0560450105384216,SL,True
Long,2025-08-18 10:10:00,3353.74,3349.4855103977497,4.254489602250231,2025-08-18 10:35:00,3349.4855103977497,-1.02350458206477,SL,True
Short,2025-08-18 16:00:00,3342.75,3346.4089057041124,3.658905704112341,2025-08-18 17:00:00,3335.4321885917752,1.9453388482312821,TP4,False
Short,2025-08-19 16:05:00,3330.62,3334.4772925250904,3.8572925250903514,2025-08-19 16:30:00,3334.4772925250904,-1.0466648559395881,SL,True
Short,2025-08-19 17:35:00,3328.53,3334.2800819061713,5.750081906170949,2025-08-19 20:00:00,3317.0298361876585,1.9669569924219228,TP4,False
Long,2025-08-20 10:15:00,3327.41,3324.4210300297195,2.9889699702804777,2025-08-20 10:25:00,3324.4210300297195,-1.0434932439243094,SL,True
Long,2025-08-20 15:00:00,3334.54,3331.3708670670767,3.169132932923268,2025-08-20 15:30:00,3340.8782658658465,1.9463575673226263,TP4,False
Long,2025-08-20 17:45:00,3349.35,3343.9875617009775,5.362438299022387,2025-08-20 18:05:00,3343.9875617009775,-1.0372964664295512,SL,True
Short,2025-08-21 04:45:00,3343.85,3346.995818636662,3.1458186366621734,2025-08-21 08:00:00,3337.5583627266756,1.93324472124597,TP4,False
Short,2025-08-21 09:20:00,3335.55,3338.3686199556337,2.818619955633376,2025-08-21 10:10:00,3338.3686199556337,-1.056765368342879,SL,True
Long,2025-08-21 10:45:00,3340.67,3337.649418327919,3.0205816720808616,2025-08-21 13:30:00,3337.649418327919,-1.0695230332425842,SL,True
Long,2025-08-21 15:05:00,3341.08,3336.6335816004325,4.446418399567172,2025-08-21 15:25:00,3336.6335816004325,-1.022490011288626,SL,True
Long,2025-08-21 17:05:00,3342.72,3336.2219673393015,6.498032660698177,2025-08-22 03:10:00,3336.46,-0.9926081226108746,REV,False
Short,2025-08-22 03:10:00,3336.46,3338.3638618964524,1.9038618964521636,2025-08-22 03:25:00,3338.3638618964524,-1.1103021182321557,SL,True
Short,2025-08-22 06:40:00,3334.09,3336.831591129327,2.7415911293267743,2025-08-22 07:45:00,3328.6068177413467,1.9234021449246148,TP4,False
Long,2025-08-22 10:05:00,3333.77,3330.548078049092,3.221921950907747,2025-08-22 10:30:00,3330.548078049092,-1.0682822251290716,SL,True
Short,2025-08-22 11:50:00,3328.53,3332.336392360987,3.8063923609867376,2025-08-22 16:35:00,3332.336392360987,-1.0551703503170693,SL,True
Long,2025-08-22 17:30:00,3373.01,3362.722607451086,10.287392548914132,2025-08-25 04:35:00,3362.722607451086,-1.0106926997756898,SL,True
Short,2025-08-25 04:35:00,3362.85,3365.8999994494698,3.0499994494697673,2025-08-25 06:05:00,3365.8999994494698,-1.0721311605608095,SL,True
Long,2025-08-25 14:45:00,3370.41,3367.6890269624514,2.720973037548426,2025-08-25 15:30:00,3367.6890269624514,-1.0330764027272794,SL,True
Short,2025-08-25 15:40:00,3365.71,3368.7561372841997,3.0461372841994487,2025-08-25 16:45:00,3368.7561372841997,-1.068939768765337,SL,True
Long,2025-08-25 17:10:00,3373.73,3369.677834088127,4.052165911873087,2025-08-25 17:25:00,3369.677834088127,-1.0222103442843486,SL,True
Long,2025-08-26 03:10:00,3369.02,3363.071447829456,5.948552170544105,2025-08-26 03:30:00,3380.9171043410884,1.9831891866906692,TP4,False
Long,2025-08-27 03:05:00,3391.97,3389.5585696099247,2.4114303900750658,2025-08-27 03:35:00,3389.5585696099247,-1.0870852423791126,SL,True
Long,2025-08-27 03:50:00,3391.14,3388.3709018555355,2.7690981444642393,2025-08-27 04:00:00,3388.3709018555355,-1.0650031131471283,SL,True
Short,2025-08-27 05:35:00,3382.88,3386.193946420416,3.3139464204159603,2025-08-27 07:35:00,3376.252107159168,1.9366314437957501,TP4,False
Long,2025-08-27 09:15:00,3381.59,3378.516660051727,3.0733399482734427,2025-08-27 09:40:00,3378.516660051727,-1.029284101828837,SL,True
Short,2025-08-27 10:10:00,3374.58,3378.060704009477,3.480704009476782,2025-08-27 10:40:00,3378.060704009477,-1.028729820096149,SL,True
Short,2025-08-28 04:25:00,3388.18,3391.9880856827763,3.808085682776563,2025-08-28 05:50:00,3390.66,-0.7011396860307144,REV,False
Long,2025-08-28 05:50:00,3390.66,3387.079049359175,3.5809506408252108,2025-08-28 11:35:00,3397.8219012816503,1.9441489090299526,TP4,False
Long,2025-08-28 11:45:00,3400.75,3397.0953607010883,3.654639298911578,2025-08-28 13:00:00,3397.0953607010883,-1.0465162184543664,SL,True
Long,2025-08-28 14:20:00,3401.54,3398.3606936927035,3.1793063072964487,2025-08-28 15:05:00,3407.898612614593,1.9496745564801847,TP4,False
Short,2025-08-28 15:55:00,3396.98,3402.085095320218,5.105095320218149,2025-08-28 16:20:00,3402.085095320218,-1.023505927406404,SL,True
Short,2025-08-29 04:00:00,3412.26,3414.725683790387,2.4656837903866586,2025-08-29 08:15:00,3407.328632419227,1.9229422682905812,TP4,False
Long,2025-08-29 16:10:00,3418.65,3414.2376474889293,4.412352511070633,2025-08-29 16:55:00,3427.4747050221413,1.9796027176490847,TP4,False
Long,2025-08-29 17:00:00,3431.45,3426.680057767089,4.769942232910849,2025-08-29 18:00:00,3440.9898844658214,1.9706495397294048,TP4,False
Short,2025-09-01 17:40:00,3474.53,3479.413192070634,4.883192070633815,2025-09-02 01:05:00,3479.413192070634,-1.0368611345604288,SL,True
Long,2025-09-02 02:45:00,3480.87,3477.5488641128172,3.3211358871828347,2025-09-02 04:00:00,3477.5488641128172,-1.027099162171341,SL,True
Long,2025-09-02 04:10:00,3488.94,3483.6464226010653,5.293577398934568,2025-09-02 04:40:00,3499.527154797869,1.9829982650261828,TP4,False
Short,2025-09-02 10:50:00,3474.62,3481.283511332056,6.663511332056275,2025-09-02 11:45:00,3481.283511332056,-1.0135063925781922,SL,True
Long,2025-09-02 17:40:00,3510.75,3500.266727454663,10.483272545337137,2025-09-02 21:35:00,3531.716545090674,1.9895070933695145,TP4,False
Long,2025-09-03 03:35:00,3541.33,3534.5834362639785,6.746563736021596,2025-09-03 04:15:00,3534.5834362639785,-1.0281624849974245,SL,True
Short,2025-09-03 05:55:00,3531.61,3538.4608996249754,6.8508996249753515,2025-09-03 11:05:00,3538.4608996249754,-1.0131369608265424,SL,True
Long,2025-09-03 16:00:00,3552.58,3545.980476324715,6.599523675284964,2025-09-03 18:30:00,3565.7790473505697,1.9863626521506124,TP4,False
Long,2025-09-04 03:55:00,3561.58,3556.5160821881636,5.063917811836478,2025-09-04 04:15:00,3556.5160821881636,-1.037520356186608,SL,True
Short,2025-09-04 05:45:00,3530.87,3538.7924947761817,7.922494776181832,2025-09-04 06:10:00,3515.0250104476363,1.9886399420204537,TP4,False
Long,2025-09-05 02:30:00,3547.47,3543.663741838659,3.8062581613408106,2025-09-05 03:00:00,3555.0825163226814,1.9632184696713482,TP4,False
Long,2025-09-05 04:55:00,3552.41,3547.6523190741227,4.757680925877202,2025-09-05 05:30:00,3547.6523190741227,-1.039935422942409,SL,True
Long,2025-09-05 12:15:00,3550.87,3546.6317831964047,4.238216803594987,2025-09-05 15:30:00,3559.3464336071897,1.9646077567639075,TP4,False
Long,2025-09-08 10:10:00,3604.62,3599.4514363943754,5.1685636056243744,2025-09-08 11:20:00,3614.9571272112485,1.9825870383210065,TP4,False
Long,2025-09-08 15:50:00,3623.99,3618.7798179129813,5.210182087018241,2025-09-08 16:45:00,3634.410364174036,1.9635329443718548,TP4,False
Long,2025-09-08 18:00:00,3644.31,3637.047368719163,7.26263128083705,2025-09-08 18:25:00,3637.047368719163,-1.012392202842162,SL,True
Long,2025-09-09 02:50:00,3635.19,3631.8004002879375,3.389599712062795,2025-09-09 04:15:00,3641.9691994241257,1.9468963844434564,TP4,False
Long,2025-09-09 04:25:00,3644.51,3638.9612407203604,5.548759279639762,2025-09-09 06:35:00,3643.41,-0.23248440506940024,REV,False
Short,2025-09-09 06:35:00,3643.41,3649.98181382636,6.571813826360254,2025-09-09 07:20:00,3649.98181382636,-1.0136948493030693,SL,True
Short,2025-09-09 19:00:00,3645.12,3655.045695872034,9.925695872033907,2025-09-10 01:00:00,3625.268608255932,1.9828727373685677,TP4,False
Short,2025-09-10 01:25:00,3624.09,3629.1135102342187,5.023510234218516,2025-09-10 01:40:00,3629.1135102342187,-1.0378221584392895,SL,True
Long,2025-09-10 02:10:00,3639.07,3633.691655994254,5.378344005746259,2025-09-10 02:55:00,3633.691655994254,-1.0167337752854726,SL,True
Short,2025-09-10 03:20:00,3628.2,3633.362441188686,5.1624411886858415,2025-09-10 05:05:00,3633.362441188686,-1.0368042933673622,SL,True
Short,2025-09-10 14:40:00,3649.08,3653.453526743532,4.373526743532192,2025-09-10 15:30:00,3653.453526743532,-1.0205783582170025,SL,True
Long,2025-09-11 04:20:00,3647.13,3643.300852180188,3.8291478198118614,2025-09-11 04:40:00,3643.300852180188,-1.047007848343933,SL,True
Short,2025-09-11 06:05:00,3632.29,3637.1197614131906,4.829761413190533,2025-09-11 09:45:00,3637.1197614131906,-1.0186344608564617,SL,True
Short,2025-09-11 12:00:00,3623.27,3628.3395047869476,5.069504786947432,2025-09-11 15:20:00,3624.43,-0.25446272450935375,REV,False
Long,2025-09-11 15:20:00,3624.43,3619.4585273917314,4.971472608268349,2025-09-11 15:30:00,3619.4585273917314,-1.018103287917222,SL,True
Short,2025-09-12 09:20:00,3650.75,3654.6193453617407,3.8693453617408307,2025-09-12 11:15:00,3643.011309276518,1.9689870019909834,TP4,False
Short,2025-09-12 12:35:00,3643.21,3648.7796160870116,5.569616087011784,2025-09-12 13:15:00,3648.7796160870116,-1.0323182059926093,SL,True
Short,2025-09-15 02:00:00,3639.98,3642.6778679414783,2.697867941478169,2025-09-15 03:35:00,3634.584264117044,1.9295740176607468,TP4,False
Short,2025-09-15 03:35:00,3633.84,3637.873278326847,4.03327832684673,2025-09-15 05:05:00,3637.873278326847,-1.0471080804752264,SL,True
Long,2025-09-15 05:05:00,3639.47,3634.223243833,5.246756166999729,2025-09-15 10:00:00,3634.223243833,-1.036212851131697,SL,True
Long,2025-09-15 16:35:00,3661.85,3655.813817487726,6.036182512273998,2025-09-15 17:00:00,3655.813817487726,-1.0149100859387663,SL,True
Long,2025-09-16 10:50:00,3688.31,3684.1272162530904,4.18278374690942,2025-09-16 11:15:00,3696.6755674938186,1.954575705679116,TP4,False
Long,2025-09-16 15:15:00,3695.55,3691.5096264944527,4.040373505547581,2025-09-16 15:25:00,3691.5096264944527,-1.044550336683656,SL,True
Short,2025-09-17 03:50:00,3691.62,3694.0397350584353,2.4197350584354456,2025-09-17 04:25:00,3686.780529883129,1.9214790068285943,TP4,False
Short,2025-09-17 09:40:00,3671.33,3675.681766370369,4.3517663703691625,2025-09-17 09:50:00,3675.681766370369,-1.0206812572965418,SL,True
Short,2025-09-17 10:25:00,3667.49,3673.2565114069216,5.76651140692195,2025-09-17 15:35:00,3673.2565114069216,-1.0156073566232529,SL,True
Long,2025-09-17 17:10:00,3683.99,3678.0335990465846,5.956400953415329,2025-09-17 21:00:00,3678.0335990465846,-1.0201463939278643,SL,True
Long,2025-09-17 21:00:00,3691.23,3681.3546936995185,9.875306300481416,2025-09-17 21:20:00,3681.3546936995185,-1.009113641365807,SL,True
Short,2025-09-18 09:00:00,3643.91,3649.399821844681,5.489821844681151,2025-09-18 10:20:00,3649.399821844681,-1.0327879492436152,SL,True
Long,2025-09-18 10:35:00,3652.73,3645.7262913682284,7.003708631771408,2025-09-18 12:00:00,3666.7374172635427,1.9742993306169891,TP4,False
Short,2025-09-19 03:05:00,3639.94,3642.685733616248,2.7457336162477284,2025-09-19 04:00:00,3642.685733616248,-1.0691982641272433,SL,True
Long,2025-09-19 04:00:00,3643.97,3640.169440040792,3.8005599592080332,2025-09-19 04:50:00,3640.169440040792,-1.0499926332012113,SL,True
Long,2025-09-19 06:20:00,3652.91,3647.3115301453026,5.598469854697022,2025-09-19 08:50:00,3651.87,-0.21791668646324924,REV,False
Short,2025-09-19 08:50:00,3651.87,3656.9801164945725,5.110116494572403,2025-09-19 10:50:00,3656.9801164945725,-1.0313104408030878,SL,True
Long,2025-09-19 16:10:00,3653.54,3647.668752854716,5.8712471452841655,2025-09-19 17:30:00,3665.282494290568,1.9846710591850243,TP4,False
Long,2025-09-19 18:10:00,3672.19,3665.174160884601,7.015839115399124,2025-09-22 01:00:00,3686.2216782307983,1.9743437674326145,TP4,False
Long,2025-09-22 01:10:00,3687.9,3684.5881475241563,3.311852475843866,2025-09-22 04:10:00,3694.5237049516877,1.972824876513503,TP4,False
Long,2025-09-22 04:30:00,3691.8,3686.1796823034324,5.62031769656766,2025-09-22 05:45:00,3686.1796823034324,-1.0249096238964606,SL,True
Long,2025-09-22 09:25:00,3706.31,3701.9193112412154,4.390688758784516,2025-09-22 09:40:00,3715.091377517569,1.9795020770215512,TP4,False
Long,2025-09-22 11:40:00,3722.13,3716.534980380225,5.595019619775168,2025-09-22 15:20:00,3716.534980380225,-1.028596861293275,SL,True
Long,2025-09-22 18:20:00,3729.45,3723.1464433427186,6.303556657281059,2025-09-22 20:30:00,3742.057113314562,1.9857223461462499,TP4,False
Long,2025-09-23 03:20:00,3746.45,3742.723716446133,3.7262835538667614,2025-09-23 04:05:00,3753.9025671077334,1.9463272193034193,TP4,False
Long,2025-09-23 04:40:00,3757.06,3750.797257471475,6.262742528524858,2025-09-23 05:00:00,3750.797257471475,-1.0191609345991113,SL,True
Long,2025-09-23 06:45:00,3746.42,3740.672293540374,5.747706459626131,2025-09-23 08:45:00,3757.9154129192525,1.984341580309986,TP4,False
Long,2025-09-23 10:10:00,3752.9,3747.660006704643,5.239993295357275,2025-09-23 11:30:00,3763.3799865907145,1.9656488110090387,TP4,False
Long,2025-09-23 12:00:00,3778.26,3771.771776906765,6.488223093235379,2025-09-23 17:15:00,3771.771776906765,-1.0138712862838786,SL,True
Short,2025-09-24 13:45:00,3760.89,3765.469758480409,4.57975848040905,2025-09-24 14:15:00,3765.469758480409,-1.0414869039083114,SL,True
Long,2025-09-24 14:35:00,3768.04,3763.4511587765915,4.588841223408306,2025-09-24 16:30:00,3763.4511587765915,-1.021791993911249,SL,True
Short,2025-09-24 17:20:00,3755.45,3763.5846947206605,8.134694720660843,2025-09-24 19:15:00,3739.180610558678,1.984019068389916,TP4,False
